Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2021-04-22;République Dominicaine;262935;3441;220159;1.31;83.73;14.96

2021-04-22;Dominique;172;0;165;0.00;95.93;4.07

2021-04-22;Danemark;245792;2467;233645;1.00;95.06;3.94

2021-04-22;Djibouti;10697;130;10007;1.22;93.55;5.24

2021-04-22;Allemagne;3254609;81203;2856510;2.50;87.77;9.74

2021-04-22;République Tchèque;1612832;28787;1520263;1.78;94.26;3.95

2021-04-22;Chypre;59792;296;39061;0.50;65.33;34.18

2021-04-22;Cap-vert;21500;199;18689;0.93;86.93;12.15

2021-04-22;Cuba;97967;559;92050;0.57;93.96;5.47

2021-04-22;Costa Rica;235274;3125;199779;1.33;84.91;13.76

2021-04-22;Colombie;2720619;70026;2538020;2.57;93.29;4.14

2021-04-22;Chine;90566;4636;85624;5.12;94.54;0.34

2021-04-22;Cameroun;64809;939;35261;1.45;54.41;44.14

2021-04-22;Chili;1148320;25532;1081117;2.22;94.15;3.63

2021-04-22;Côte d'Ivoire;45715;277;45283;0.61;99.06;0.34

2021-04-22;Suisse;644396;10555;317600;1.64;49.29;49.08

2021-04-22;Congo (Brazzaville);10084;139;8208;1.38;81.40;17.23

2021-04-22;République Centrafricaine;6175;85;5112;1.38;82.79;15.84

2021-04-22;Rép. Dém. du Congo;29350;752;26135;2.56;89.05;8.39

2021-04-22;Canada;1164108;23810;1057653;2.05;90.86;7.10

2021-04-22;Belize;12596;320;12164;2.54;96.57;0.89

2021-04-22;Bélarus;348486;2463;338927;0.71;97.26;2.04

2021-04-22;Botswana;45855;691;41338;1.51;90.15;8.34

2021-04-22;Bhoutan;992;1;906;0.10;91.33;8.57

2021-04-22;Bahamas;9868;194;9140;1.97;92.62;5.41

2021-04-22;Brésil;14167973;383502;12530970;2.71;88.45;8.85
